Tiempo (ms),g_Na (mS/cm^2),g_K (mS/cm^2)
14.126412641264126,8.761204660190748,2.4560674443792814
14.131413141314132,8.660349450620526,2.46023081516565
14.136413641364138,8.559340036163288,2.4643073882359765
14.141414141414142,8.458161162249523,2.4682961072014358
14.146414641464148,8.356796048858778,2.4721958624676033
14.151415141514152,8.255226507594065,2.4760054911331406
14.156415641564157,8.153433060439397,2.479723776914343
14.161416141614161,8.051395060376889,2.483349450096063
14.166416641664167,7.949090814045189,2.486881187509744
14.171417141714173,7.84649770663044,2.4903176125391355
14.176417641764177,7.743592329184728,2.493657295154438
14.181418141814182,7.6403506085731445,2.496898751975586
14.186418641864186,7.536747940254278,2.500040446365384
14.191419141914192,7.432759324100248,2.5030807885533295
14.196419641964198,7.3283595034655695,2.5060181357908977
14.201420142014202,7.223523107712,2.50885079253911
14.206420642064208,7.118224798396337,2.5115770106893005
14.211421142114212,7.0124807499912585,2.514197691816146
14.216421642164217,6.906343541928395,2.51671447047787
14.221422142214221,6.799838028388587,2.5191264340935264
14.226422642264227,6.69298689196437,2.521432662491495
14.231423142314233,6.585810801332383,2.523632228620487
14.236423642364237,6.478328564775635,2.5257241987458867
14.241424142414242,6.370557286255146,2.527707632654283
14.246424642464246,6.262512524020995,2.529581583866299
14.251425142514252,6.154208451763713,2.5313450998578095
14.256425642564258,6.045658022319382,2.532997222289607
14.261426142614262,5.93687313394773,2.534536987245613
14.266426642664268,5.827864799209929,2.5359634254797423
14.271427142714272,5.718643316476277,2.5372755626714434
14.276427642764277,5.609218444093912,2.5384724196900734
14.281428142814281,5.499599577245319,2.5395530128681134
14.286428642864287,5.389795927521857,2.5405163542833686
14.291429142914293,5.279816705231765,2.5413614520501904
14.296429642964297,5.169671304449801,2.542087310619798
14.301430143014302,5.059369490803303,2.5426929310898214
14.306430643064306,4.948921591972435,2.543177311523076
14.311431143114312,4.838338690860004,2.543539447275676
14.316431643164318,4.727632821363307,2.543778331334588
14.321432143214322,4.61681716664893,2.5438929546646105
14.326432643264328,4.505906259798624,2.543882306564933
14.331433143314332,4.394916186655145,2.543745375035295
14.336433643364337,4.283864790650995,2.5434811471518097
14.341434143414341,4.1727718793546895,2.543088609452518
14.346434643464347,4.061659432409812,2.542566748332748
14.351435143514353,3.950551810481202,2.5419145504503
14.356435643564357,3.839475964749385,2.5411310031405354
14.361436143614362,3.7284616464170437,2.540215094841414
14.366436643664366,3.617541615604194,2.5391658155285257
14.371437143714372,3.5067518489108593,2.5379821571601378
14.376437643764378,3.3961317448222035,2.536663114132343
14.381438143814382,3.2857243260120104,2.5352076837442987
14.386438643864388,3.1755764374736746,2.5336148666736067
14.391439143914392,3.0657871769095624,2.5318843844013528
14.396439643964397,2.9565915112808363,2.530018301263387
14.401440144014401,2.8480313411658003,2.528016199317574
14.406440644064407,2.7401415967407665,2.5258774534012756
14.411441144114413,2.632972540598346,2.5236015536059897
14.416441644164417,2.526588628481303,2.521188105250027
14.421442144214422,2.4210673340345483,2.5186368287905583
14.426442644264426,2.316497936893751,2.5159475596744247
14.431443144314432,2.2129802745696137,2.5131202481272754
14.436443644364438,2.1106234596902826,2.510154958880716
14.441444144414442,2.009544565218981,2.507051870837246
14.446444644464448,1.90986728127268,2.503811276672901
14.451445144514452,1.8117205481207663,2.500433582377666
14.456445644564457,1.7152371708352787,2.496919306733765
14.461446144614461,1.6205524218955127,2.4932690807321536
14.466446644664467,1.5278026388067212,2.4894836469275874
14.471447144714473,1.4371238244788291,2.4855638587327893
14.476447644764477,1.3486502587125164,2.4815106796523456
14.481448144814483,1.2625131296591245,2.4773251824570752
14.486448644864486,1.178839194548315,2.4730085482997715
14.491449144914492,1.0977494793090201,2.468562065773237
14.496449644964498,1.019358026944571,2.463987129911793
14.501450145014502,0.9437707046520272,2.459285241137365
14.506450645064508,0.8710840797015106,2.454458004151552
14.511451145114512,0.8013843740067349,2.449507126775069
14.516451645164517,0.7347465071210322,2.444434418736055
14.521452145214521,0.6712332370850256,2.4392417904089743
14.526452645264527,0.6108944081259545,2.433931251505746
14.531453145314533,0.5537663136697232,2.428504909721037
14.536453645364537,0.4998711824686749,2.422964969333572
14.541454145414543,0.4492154973089509,2.417313648694324
14.546454645464546,0.4018011584417453,2.4115524875402405
14.551455145514552,0.3576622108715621,2.405683915615546
14.556455645564558,0.31680365176871544,2.3997106393872505
14.561456145614562,0.2791946921584426,2.393635349805076
14.566456645664568,0.24477283517265958,2.3874607216407258
14.571457145714572,0.21344797972831772,2.3811894128500914
14.576457645764577,0.185106489621986,2.374824063958064
14.581458145814581,0.15961517436786282,2.368367297465774
14.586458645864587,0.13682513446230551,2.3618217172799287
14.591459145914593,0.11657543006514316,2.3551899081640584
14.596459645964597,0.09869653828360363,2.348474435211317
14.601460146014603,0.08301357027939026,2.3416778433386187
14.606460646064606,0.0693492252486103,2.334802656801822
14.611461146114612,0.05752646391220323,2.327851378731624
14.616461646164618,0.047370889472419166,2.3208264906899685
14.621462146214622,0.03871282901406172,2.3137304522465607
14.626462646264628,0.031389113040283606,2.3065657005752658
14.631463146314632,0.02524455521698471,2.299334650070097
14.636463646364637,0.0201331384473378,2.292039691980397
14.641464146414641,0.01591891710199637,2.2846831940650283
14.646464646464647,0.01247664858632533,2.277267500265143
14.651465146514653,0.009692170432043611,2.269794930395329
14.656465646564657,0.0074625417561129835,2.262267779852719
14.661466146614663,0.005695970235937956,2.2546883193437983
14.666466646664666,0.004311547708686689,2.247058794628611
14.671467146714672,0.00323807718688098,2.2393813748706646
14.676467646764678,0.002410039561319316,2.231657764853041
14.681468146814682,0.0017771534841219546,2.2238898112940864
14.686468646864688,0.001298437437186447,2.2160793872917797
14.691469146914692,0.0009400159861323714,2.2082283157825775
14.696469646964697,0.0006743085329899973,2.2003383697848347
14.701470147014701,0.00047919548989662557,2.192411272660205
14.706470647064707,0.00033720109572672144,2.1844486983989513
14.711471147114713,0.00023479236901260134,2.1764522764377867
14.716471647164717,0.0001618222750473747,2.1684235899040236
14.721472147214723,0.00011047884291961507,2.1603641784201164
14.726472647264726,7.477013002068961e-05,2.152275543068423
14.731473147314732,5.018961262519943e-05,2.144159146605975
14.736473647364738,3.341334182511882e-05,2.1360164136906477
14.741474147414742,2.2036264834368022e-05,2.127848731118145
14.746474647464748,1.4364839455016821e-05,2.1196574494334763
14.751475147514752,9.268115001870423e-06,2.111443887985253
14.756475647564757,5.9295077348886376e-06,2.103209332231394
14.761476147614761,3.768029458454636e-06,2.094955037738563
14.766476647664767,2.3810071241683298e-06,2.086682230710067
14.771477147714773,1.49550260159548e-06,2.0783921081670504
14.776477647764777,9.306971637933575e-07,2.070085838301479
14.781478147814783,5.7347895696553e-07,2.0617645631718804
14.786478647864786,3.5137902726573745e-07,2.053429398122051
14.791479147914792,2.150537828706637e-07,2.0450814338281047
14.796479647964798,1.319481366024816e-07,2.036721737128486
14.801480148014802,8.121281665545802e-08,2.0283513511736304
14.806480648064808,4.985958349884826e-08,2.0199712955806737
14.811481148114812,3.04031314286398e-08,2.011582567633344
14.816481648164817,1.8581389400383035e-08,2.0031861430372433
14.821482148214821,1.1464839369974754e-08,1.9947829763238962
14.826482648264827,7.181003594746276e-09,1.9863740018309883
14.831483148314833,4.5687863623818465e-09,1.9779601338349362
14.836483648364837,2.9280477924564066e-09,1.9695422667116933
14.841484148414843,1.889125735766764e-09,1.9611212758336534
14.846484648464847,1.240543665260584e-09,1.9526980177516609
14.851485148514852,8.354985508435881e-10,1.9442733309347553
14.856485648564858,5.789205188373504e-10,1.9358480361800114
14.861486148614862,4.106010904634739e-10,1.9274229367363
14.866486648664868,2.9445603465410967e-10,1.9189988185832658
14.871487148714872,2.1485771440247226e-10,1.910576451029073
14.876487648764877,1.6086274233163916e-10,1.9021565868002328
14.881488148814881,1.2406698329209734e-10,1.8937399627512803
14.886488648864887,9.832041238208266e-11,1.8853273000174187
14.891489148914893,7.914385551116315e-11,1.876919304132415
14.896489648964897,6.387209234719092e-11,1.8685166653735312
14.901490149014903,5.213163385522881e-11,1.860120059077937
14.906490649064907,4.333538881857542e-11,1.8517301458045285
14.911491149114912,3.679868691002689e-11,1.843347571920484
14.916491649164918,3.183861406109522e-11,1.834972969718364
14.921492149214922,2.7801553860575763e-11,1.8266069575285262
14.926492649264928,2.411361849461111e-11,1.8182501398915274
14.931493149314932,2.082348132605696e-11,1.8099031080702561
14.936493649364937,1.8099789509010364e-11,1.8015664398048234
14.941494149414941,1.5944075834527197e-11,1.7932406999965642
14.946494649464947,1.4272833867949303e-11,1.7849264409307468
14.951495149514953,1.2950391077165118e-11,1.7766242023831529
14.956495649564957,1.1805358258736594e-11,1.7683345117277038
14.961496149614963,1.0640898115329817e-11,1.760057884046477
14.966496649664967,9.399624688564504e-12,1.7517948226363758
14.971497149714972,8.265642009649969e-12,1.7435458188246074
14.976497649764978,7.338914229694856e-12,1.735311352265947
14.981498149814982,6.642276126119214e-12,1.7270918914329263
14.986498649864988,6.148268466585839e-12,1.718887893716588
14.991499149914992,5.794747358832098e-12,1.7106998055279672
14.996499649964997,5.490058354047428e-12,1.7025280624002024
15.001500150015001,5.115220337691961e-12,1.6943730890912954
15.006500650065007,4.552408801710604e-12,1.6862352998242127
15.011501150115013,3.905455361717896e-12,1.678115098704927
15.016501650165017,3.3583052516411378e-12,1.6700128793062141
15.021502150215023,2.988024180871407e-12,1.6619290253635055
15.026502650265027,2.803005214445994e-12,1.6538639109260163
15.031503150315032,2.773673730486255e-12,1.6458179004516502
15.036503650365038,2.8382644032475573e-12,1.6377913489023013
15.041504150415042,2.8898645949440784e-12,1.62978460183946
15.046504650465048,2.7679921493338702e-12,1.6217979955201096
15.051505150515052,2.3941967866140054e-12,1.6138318571018788
15.056505650565057,2.0376848117665564e-12,1.6058865049987168
15.061506150615061,1.7917514418993277e-12,1.597962248754572
15.066506650665067,1.6673611699362993e-12,1.5900593894005082
15.071507150715073,1.6350241875704287e-12,1.5821782195604863
15.076507650765077,1.630320296507889e-12,1.5743190235403683
15.081508150815083,1.5473971552153126e-12,1.5664820774170447
15.086508650865087,1.3623462523462768e-12,1.5586676492456923
15.091509150915092,1.1973019111918028e-12,1.5508759991622094
15.096509650965098,1.0896949343193482e-12,1.5431073795114274
15.101510151015102,1.0429749388764364e-12,1.535362035088613
15.106510651065108,1.037926922567046e-12,1.5276402032227265
15.111511151115112,1.0327454706569294e-12,1.5199421138595728
15.116511651165117,9.622512863127274e-13,1.5122679896518447
15.121512151215121,8.25115328439745e-13,1.5046180462095429
15.126512651265127,7.050197351773167e-13,1.496992492043061
15.131513151315133,6.408423127246836e-13,1.4893915288269732
15.136513651365137,6.384365538903781e-13,1.4818153515701065
15.141514151415143,6.849558427834513e-13,1.474264148692354
15.146514651465147,7.435911332911645e-13,1.466738102101404
15.151515151515152,7.404473288568713e-13,1.4592373872693067
15.156515651565158,6.288570035670723e-13,1.4517621733712538
15.161516151615162,5.2285510824099e-13,1.4443126234789354
15.166516651665168,4.692025976779878e-13,1.4368888945776754
15.171517151715172,4.709600050549068e-13,1.4294911377734878
15.176517651765177,5.071487804890232e-13,1.4221194983686798
15.181518151815181,5.237989252203951e-13,1.4147741159324088
15.186518651865187,4.582846840126271e-13,1.4074551243998115
15.191519151915193,3.829898360077179e-13,1.4001626522249517
15.196519651965197,3.4294852902184304e-13,1.3928968224243046
15.201520152015203,3.44865347839806e-13,1.3856577527645855
15.206520652065207,3.7591809251963027e-13,1.3784455558364084
15.211521152115212,3.975260465633945e-13,1.3712603391193436
15.216521652165218,3.4957509634439545e-13,1.3641022050656746
15.221522152215222,2.742738545961087e-13,1.3569712512506575
15.226522652265228,2.3193753494491826e-13,1.3498675703916196
15.231523152315232,2.357878819436924e-13,1.3427912505350619
15.236523652365237,2.809905843279251e-13,1.335742375132055
15.241524152415241,3.3813880176387463e-13,1.3287210230979187
15.246524652465247,3.2740657286013026e-13,1.3217272688720594
15.251525152515253,2.5266053347785307e-13,1.3147611825461774
15.256525652565257,2.0580334883265858e-13,1.3078228299414631
15.261526152615263,2.0296926275909887e-13,1.3009122727056244
15.266526652665267,2.344686116610414e-13,1.2940295684107705
15.271527152715272,2.6015071781123363e-13,1.287174770608079
15.276527652765278,2.2068727622571169e-13,1.2803479288977697
15.281528152815282,1.770474294805122e-13,1.2735490890357681
15.286528652865288,1.6227717553398353e-13,1.266778292990418
15.291529152915292,1.7736808787359906e-13,1.2600355790614515
15.296529652965297,2.0485275944186313e-13,1.2533209819348194
15.301530153015301,1.9603588327967987e-13,1.246634532734523
15.306530653065307,1.4987990651235478e-13,1.2399762591230292
15.311531153115313,1.2179839070510657e-13,1.233346185344771
15.316531653165317,1.2559479712760052e-13,1.226744332336888
15.321532153215323,1.5823249656516283e-13,1.2201707178019872
15.326532653265327,1.931891818457068e-13,1.2136253562542278
15.331533153315332,1.6439975952521807e-13,1.2071082590716025
15.336533653365338,1.0524157405176617e-13,1.2006194345966303
15.341534153415342,8.148047054598695e-14,1.194158888169485
15.346534653465348,9.986859960508946e-14,1.187726622235119
15.351535153515352,1.586948299108249e-13,1.181322636397558
15.356535653565357,2.047894816445321e-13,1.1749469274617435
15.361536153615361,1.402233040364085e-13,1.1685994894888225
15.366536653665367,8.236395609021641e-14,1.1622803138829638
15.371537153715373,7.569549854198234e-14,1.1559893894332196
15.376537653765377,1.1724582441084255e-13,1.149726702397404
15.381538153815383,1.7770138837977704e-13,1.143492236543005
15.386538653865387,1.4030848867721667e-13,1.1372859731899032
15.391539153915392,9.059484250544549e-14,1.1311078912846073
15.396539653965398,8.164733260801288e-14,1.124957967446392
15.401540154015402,1.071926911101277e-13,1.1188361760375674
15.406540654065408,1.2999288187563726e-13,1.1127424892033784
15.411541154115412,9.812395585878415e-14,1.1066768769173927
15.416541654165417,7.633274774198672e-14,1.1006393070408473
15.421542154215423,7.868036271877994e-14,1.0946297453735676
15.426542654265427,9.750491555683555e-14,1.0886481557118097
15.431543154315433,9.796857548322112e-14,1.0826944998814423
15.436543654365437,7.26998276000673e-14,1.0767687377910642
15.441544154415443,6.052965195581602e-14,1.0708708274717933
15.446544654465447,6.865715644849103e-14,1.0650007251398674
15.451545154515452,9.077295701731997e-14,1.0591583852397426
15.456545654565458,9.281843956018454e-14,1.05334376047389
15.461546154615462,5.943409864844038e-14,1.0475568018539176
15.466546654665468,4.1934054017639586e-14,1.041797458736606
15.471547154715472,5.0734655875759465e-14,1.0360656788794702
15.476547654765477,8.650832093220319e-14,1.030361408484286
15.481548154815483,1.1382942483928455e-13,1.0246845922240575
15.486548654865487,7.552170539507495e-14,1.0190351732785212
15.491549154915493,5.1782925687634354e-14,1.0134130933872099
15.496549654965497,5.7366284902291e-14,1.0078182928823927
15.501550155015503,8.156905695785092e-14,1.0022507107327372
15.506550655065507,7.524152194184442e-14,0.9967102845695552
15.511551155115512,5.354517946138364e-14,0.9911969507272882
15.516551655165518,4.9399887976009236e-14,0.985710644277236
15.521552155215522,6.192270869221674e-14,0.9802512990716069
15.526552655265528,7.060956006961697e-14,0.974818847770333
15.531553155315532,5.148010117676272e-14,0.9694132218720338
15.536553655365537,3.932559922040484e-14,0.9640343517480545
15.541554155415543,4.449670709248334e-14,0.9586821666791269
15.546554655465547,6.41071780567871e-14,0.953356594891236
15.551555155515553,6.958906743065981e-14,0.9480575635763546
15.556555655565557,3.990912938130702e-14,0.9427849989255481
15.561556155615563,2.543961980147077e-14,0.9375388261574039
15.566556655665567,3.4954617654378404e-14,0.9323189695540958
15.571557155715572,7.144881655779564e-14,0.927125352492229
15.576557655765578,9.011184681290088e-14,0.9219578974615776
15.581558155815582,5.1103419743284833e-14,0.9168165260923463
15.586558655865588,3.667549203585573e-14,0.9117011591892223
15.591559155915592,4.8835297986094683e-14,0.9066117167570008
15.596559655965597,6.658575597429947e-14,0.9015481180269015
15.601560156015603,4.7861395215630886e-14,0.8965102814771753
15.606560656065607,3.695154834006761e-14,0.8914981248613226
15.611561156115613,4.216215457656683e-14,0.8865115652341135
15.616561656165617,5.346955222468576e-14,0.8815505189771378
15.621562156215623,4.280409097638422e-14,0.8766149018170366
15.626562656265627,3.0782038672822244e-14,0.8717046288509257
15.631563156315632,3.243691822263695e-14,0.8668196145688315
15.636563656365638,4.705559375992518e-14,0.8619597728818459
15.641564156415642,5.446118375391299e-14,0.8571250171372337
15.646564656465648,3.0559567267093213e-14,0.852315260139598
15.651565156515652,1.7983874782875574e-14,0.8475304141723665
15.656565656565657,2.581517839645926e-14,0.8427703910214389
15.661566156615663,5.859681830897872e-14,0.8380351019978326
15.666566656665667,7.512044035714961e-14,0.8333244579506004
15.671567156715673,3.970627648195355e-14,0.8286383692858096
15.676567656765677,2.889657668746921e-14,0.8239767459902769
15.681568156815683,4.2053200609151505e-14,0.8193394976494539
15.686568656865687,5.3431966215300284e-14,0.8147265334649907
15.691569156915692,3.56927370044931e-14,0.8101377622701286
15.696569656965698,2.9707398268658795e-14,0.805573092548536
15.701570157015702,3.736888343847738e-14,0.8010324324535484
15.706570657065708,4.303886970087486e-14,0.7965156898235459
15.711571157115712,2.994470737431033e-14,0.7920227721966154
15.716571657165717,2.3904493002161318e-14,0.7875535868263684
15.721572157215723,3.073088029261917e-14,0.7831080407009958
15.726572657265727,4.501791178213246e-14,0.7786860405585644
15.731573157315733,3.612386747164364e-14,0.7742874928976405
15.736573657365737,1.671101037663202e-14,0.7699123039948026
15.741574157415743,1.5013544876947228e-14,0.7655603799168753
15.746574657465747,3.450560308074198e-14,0.7612316265407086
15.751575157515752,6.874236984959248e-14,0.7569259495635273
15.756575657565758,4.5145270421843876e-14,0.7526432545127738
15.761576157615762,2.4842017996950388e-14,0.7483834467636306
15.766576657665768,2.994311825645892e-14,0.7441464315511813
15.771577157715772,4.7294972487408364e-14,0.7399321139841721
15.776577657765777,3.4423821932303346e-14,0.7357403990545976
15.781578157815783,2.531329066126403e-14,0.7315711916509613
15.786578657865787,2.984260671325924e-14,0.7274243965708171
15.791579157915793,3.788353054055868e-14,0.7232999185329627
15.796579657965797,2.743580434196822e-14,0.7191976621865218
15.801580158015803,2.0406631331684357e-14,0.7151175321225078
15.806580658065807,2.5182045397120015e-14,0.7110594328858256
15.811581158115812,3.8400176378674596e-14,0.7070232689870479
15.816581658165818,3.2857311557634575e-14,0.7030089449094162
15.821582158215822,1.4393616634482553e-14,0.699016365120553
15.826582658265828,1.2236059830229287e-14,0.6950454340809549
15.831583158315832,2.980104915769055e-14,0.6910960562575843
15.836583658365837,6.257952299875211e-14,0.6871681361310917
15.841584158415843,3.977615361885401e-14,0.6832615782023673
15.846584658465847,2.1400171760897894e-14,0.6793762870045177
15.851585158515853,2.7324076441156087e-14,0.6755121671112402
15.856585658565857,4.307394537412769e-14,0.6716691231460474
15.861586158615863,2.9300444514044366e-14,0.6678470597887931
15.866586658665867,2.2244152936977876e-14,0.6640458817847026
15.871587158715872,2.7950561481027987e-14,0.6602654939530475
15.876587658765878,3.357367226669707e-14,0.6565058011949345
15.881588158815882,2.2574575692514482e-14,0.6527667084997787
15.886588658865888,1.8043272392583466e-14,0.6490481209527432
15.891589158915892,2.4910818743268278e-14,0.6453499437436385
15.896589658965897,3.671169468798067e-14,0.6416720821737912
15.901590159015903,2.433623970761857e-14,0.6380144416610034
15.906590659065907,1.0631115785617867e-14,0.6343769277474993
15.911591159115913,1.3058822199120485e-14,0.6307594461060748
15.916591659165917,3.6896744153280563e-14,0.6271619025487772
15.921592159215923,5.824550774633826e-14,0.623584203030866
15.926592659265927,2.7743615022558645e-14,0.6200262536560555
15.931593159315932,1.8912577343732178e-14,0.6164879606845086
15.936593659365938,3.125493784731352e-14,0.6129692305382956
15.941594159415942,3.6590844537199665e-14,0.6094699698067897
15.946594659465948,2.2728731084491205e-14,0.6059900852515596
15.951595159515952,2.121626292132511e-14,0.6025294838120849
15.956595659565957,2.973854080470881e-14,0.5990880726119299
15.961596159615963,2.699803663829422e-14,0.5956657589627464
15.966596659665967,1.753313085174863e-14,0.5922624503692483
15.971597159715973,1.8147114922733516e-14,0.5888780545339076
15.976597659765977,2.9103462665398795e-14,0.585512479363218
15.981598159815983,3.224991127993454e-14,0.582165632970689
15.986598659865987,1.409155488827113e-14,0.578837423681362
15.991599159915992,9.023093824247592e-15,0.575527760035832
15.996599659965998,2.089283551486342e-14,0.5722365507960134
16.001600160016004,5.216985622651172e-14,0.568963704948834
16.006600660066006,3.764394420014055e-14,0.5657091317085348
16.01160116011601,1.8197310570062658e-14,0.5624727405217206
16.016601660166017,2.2328556391283916e-14,0.5592544410711837
16.021602160216023,3.800184979703673e-14,0.5560541432798531
16.02660266026603,2.5620401919311324e-14,0.552871757313354
16.03160316031603,1.886830254891092e-14,0.5497071935838136
16.036603660366037,2.453907750404541e-14,0.5465603627535449
16.041604160416043,2.947947654744807e-14,0.543431175738267
16.04660466046605,1.8930434793152664e-14,0.5403195437096514
16.051605160516054,1.5568821524564483e-14,0.5372253780983146
16.056605660566056,2.3243450766559673e-14,0.5341485905977142
16.061606160616062,3.32855593673877e-14,0.5310890931666403
16.066606660666068,1.834123091361866e-14,0.5280467980311422
16.071607160716074,8.512482427791897e-15,0.525021617687673
16.076607660766076,1.4201127555409234e-14,0.5220134649058292
16.08160816081608,4.1426664968232257e-14,0.5190222527315711
16.086608660866087,4.490200720616156e-14,0.5160478944882877
16.091609160916093,1.9653557146943986e-14,0.5130903037793527
16.0966096609661,1.8237559205235752e-14,0.5101493944908673
16.1016101610161,3.400124445236533e-14,0.5072250807940218
16.106610661066107,2.8332618185848444e-14,0.5043172771465821
16.111611161116112,1.833594172132782e-14,0.5014258982949759
16.116611661166118,2.134340597366074e-14,0.4985508592764289
16.121612161216124,2.948540602393082e-14,0.49569207542115556
16.126612661266126,2.0477135354440127e-14,0.4928494623534912
16.13161316131613,1.4686212889415533e-14,0.49002293599373886
16.136613661366138,1.9934120016000002e-14,0.48721241256017606
16.141614161416143,3.176290593520506e-14,0.48441780857088806
16.14661466146615,2.1624432958312895e-14,0.48163904084443876
16.15161516151615,8.940752724110454e-15,0.47887602650173855
16.156615661566157,1.1494124209089897e-14,0.4761286829673165
16.161616161616163,3.4500085694679346e-14,0.4733969279715042
16.16661666166617,4.839962135362897e-14,0.47068067955079146
16.171617161716174,2.1103712566122394e-14,0.46797985604886894
16.176617661766176,1.644775665832896e-14,0.46529437611840235
16.181618161816182,3.073342645739852e-14,0.4626241587221501
16.186618661866188,3.020376275962731e-14,0.4599691231337427
16.191619161916194,1.8361515699850746e-14,0.4573291889385723
16.196619661966196,1.9618370386082912e-14,0.4547042760348758
16.2016201620162,2.871173423186351e-14,0.452094304634956
16.206620662066207,2.1718979926720437e-14,0.44949919526551546
16.211621162116213,1.4445553690183554e-14,0.44691886876852205
16.21662166216622,1.8196208318914375e-14,0.44435324630208056
16.22162216221622,3.040788524134005e-14,0.44180224934149587
16.226622662266227,2.377720782929648e-14,0.43926579967922924
16.231623162316232,9.540214198597925e-15,0.4367438194257665
16.236623662366238,1.0436165049774217e-14,0.4342362310100282
16.241624162416244,3.08573685616479e-14,0.4317429571805712
16.246624662466246,4.924546486847603e-14,0.4292639210054513
16.251625162516252,2.1980443886836673e-14,0.42679904587237305
16.256625662566258,1.5647233200948512e-14,0.42434825548961264
16.261626162616263,2.889634585453203e-14,0.4219114738863339
16.26662666266627,3.144476432689735e-14,0.41948862541275633
16.27162716271627,1.852296946523202e-14,0.4170796347402896
16.276627662766277,1.8730816589826235e-14,0.41468442686185913
16.281628162816283,2.8220140771895838e-14,0.41230292709239225
16.28662866286629,2.2738580293073747e-14,0.4099350610685931
16.291629162916294,1.4476812151386666e-14,0.4075807547491111
16.296629662966296,1.7322456128278766e-14,0.4052399344146841
16.301630163016302,2.9672017891227615e-14,0.40291252666852917
16.306630663066308,2.5283660787423725e-14,0.40059845843586567
16.311631163116314,1.0148842594475304e-14,0.39829765696405167
16.316631663166316,1.0112141536449074e-14,0.3960100498224414
16.32163216321632,2.9107022006070955e-14,0.39373556490283124
16.326632663266327,4.916923742521909e-14,0.3914741304189515
16.331633163316333,2.2461189268556396e-14,0.38922567490607984
16.33663366336634,1.5306737336530903e-14,0.386990127221287
16.34163416341634,2.8025844389102845e-14,0.38476741654323326
16.346634663466347,3.2477895377584206e-14,0.3825574723718655
16.351635163516352,1.8778911855540304e-14,0.3803602245280568
16.356635663566358,1.8298212664654088e-14,0.3781756031534107
16.361636163616364,2.8101638248043443e-14,0.3760035387101916
16.366636663666366,2.378392775937701e-14,0.3738439619807351
16.371637163716372,1.4697632508843566e-14,0.3716968040671202
16.376637663766378,1.6892910730273882e-14,0.36956199639083287
16.381638163816383,2.938727237457295e-14,0.36743947069266053
16.38663866386639,2.669198688554857e-14,0.36532915903190255
16.39163916391639,1.0845506374708572e-14,0.363230993786032
16.396639663966397,1.0117539101851605e-14,0.36114490765015894
16.401640164016403,2.8170052939576787e-14,0.3590708336369572
16.40664066406641,4.9133282967073227e-14,0.3570087050758747
16.411641164116414,2.296636194302548e-14,0.3549584556124074
16.416641664166416,1.5209895884763494e-14,0.3529200192078718
16.421642164216422,2.7569273633385396e-14,0.3508933301388331
16.426642664266428,3.371568555558723e-14,0.348878322996495
16.431643164316434,1.924430904621718e-14,0.34687493268598696
16.436643664366436,1.8088282240361764e-14,0.3448830944258234
16.44164416441644,2.817202152046328e-14,0.34290274374744206
16.446644664466447,2.5143759261769152e-14,0.34093381649437615
16.451645164516453,1.5151760651625108e-14,0.33897624882159344
16.45664566456646,1.6639141552196546e-14,0.3370299771948278
16.46164616461646,2.9234987500752245e-14,0.335094938390129
16.466646664666467,2.847349183010058e-14,0.3331710694928761
16.471647164716472,1.1810942241459342e-14,0.33125830789711447
16.476647664766478,1.0236653965756948e-14,0.3293565913047674
16.481648164816484,2.7244056700862308e-14,0.32746585772518366
16.486648664866486,4.942560521891943e-14,0.32558604547418535
16.491649164916492,2.3958166822615445e-14,0.32371709317310976
16.496649664966498,1.5260644335756512e-14,0.32185893974826296
16.501650165016503,2.702319433766094e-14,0.32001152443011066
16.50665066506651,3.552531494312879e-14,0.31817478675245087
16.51165116511651,2.011801132479003e-14,0.31634866655148497
16.516651665166517,1.7954180229649293e-14,0.31453310396503764
16.521652165216523,2.8139606322974134e-14,0.3127280394318456
16.52665266526653,2.7120183292396524e-14,0.3109334136905694
16.531653165316534,1.5970971684461247e-14,0.3091491677789163
16.536653665366536,1.638892787829332e-14,0.30737524303276076
16.541654165416542,2.883717941292488e-14,0.30561158108545206
16.546654665466548,3.099194618468894e-14,0.3038581238667326
16.551655165516554,1.3315142325519268e-14,0.30211481360183945
16.556655665566556,1.0367730145999949e-14,0.30038159281056903
16.56165616561656,2.5734203305234163e-14,0.298658404306563
16.566656665666567,4.9892710811318116e-14,0.2969451911962742
16.571657165716573,2.594717915531588e-14,0.29524189687786395
16.57665766576658,1.5463471437748093e-14,0.2935484650404355
16.58165816581658,2.595172113905529e-14,0.29186483966307986
16.586658665866587,3.8132124705626014e-14,0.29019096501392116
16.591659165916592,2.1712153432835218e-14,0.28852678564905015
16.596659665966598,1.7850021598068616e-14,0.2868722464116062
16.601660166016604,2.76341217694442e-14,0.28522729243088096
16.606660666066606,2.998114954755843e-14,0.2835918691212671
16.611661166116612,1.7417413564387902e-14,0.2819659221812286
16.616661666166618,1.609302922132419e-14,0.2803493975923056
16.621662166216623,2.777965565391278e-14,0.2787422416182615
16.62666266626663,3.4342398991103245e-14,0.27714440080395936
16.63166316631663,1.5797914366032208e-14,0.2755558219743128
16.636663666366637,1.0563960586226058e-14,0.27397645223327854
16.641664166416643,2.329691267330538e-14,0.272406238962964
16.64666466646665,4.9692843012112896e-14,0.270845129822564
16.651665166516654,2.61220081267311e-14,0.2692930727471841
